ID,Prioridad,Nombre del Programa,Nombre de la modalidad/Categoría (si aplica),Institución a cargo,Características del apoyo,Mecanismo de entrega,Descripción del programa,Dato de contacto para pedir informes,Concatenar 1,Concatenar 2,Clasificación por prioridad (ya está en operación),Clasificación por prioridad (aún no existe),Número de Prioridad,Profesionista,Necesidad,Tradicional,Lifestyle,Cultural,Emp Social,Alto impacto,Aún no existe,Start up,Crecimiento,Consolidación
E-FDS-AT-00,Otros programas de interés,Asesoría Técinica,,FONDESO,"Asesoría/Capacitación
 Consultoría",Capacitación,La asesoría técnica consiste en vincular a los emprendedores o a las empresas con especialistas que los apoyen en la resolución de problemas o mejoramiento de procesos. Estos especialistas podrán ser alumnos de recién egreso de programas educativos de nivel técnico superior universitario y licenciatura o bien alumnos que han cumplido con el 70% de los créditos escolares y estén en tiempo de realizar sus prácticas profesionales.,"Tepozteco No. 36, Col. Narvarte, Del. Benito Juárez, C.P. 03020, México, D.F.
 Teléfono: 5698 9060 
 Correo: fondeso@df.gob.mx",Otros programas de interés,,Incrementar la productividad/ Mejorar procesos,Maximizar la productividad/ Desarrollar procesos.,20,0,0,1,1,1,1,1,0,1,1,0
D-AOB-TV-00,Programas,Vinculación con Organismos de la Sociedad Civil (OSC),Programa Integral de Desarrollo Rural,"Secretaría de Ganadería, Agricultura, Desarrollo Rural, Pesca y Alimentación (Sagarpa)","Activo fijo
 Capital de trabajo y otros
 Consultoría",Subsidio,"Otorga apoyo económico para proyectos que incidan en el acceso de alimentos en comunidades rurales. El apoyo puede ser destinado a la adquisción de infraestructura y maquinaria, o a la contratación de estudios técnicos u otros trabajos de consultoría. Además, esta modalidad busca crear sinergias entre diferentes Organismos de la Sociedad Civil.","Av. Municipio Libre 377. Col. Santa Cruz Atoyac, Del. Benito Juárez, C.P. 03310, México, D.F.
 Tel: 3871·1000
 correo: contacto@sagarpa.gob.mx",Programas,,para empresas sociales,para empresas sociales,2,0,0,0,0,0,1,1,0,1,1,1
P-AVM-IA-00,Programas,Financiamiento para la Asistencia e Integración Social,,Secretaría de Desarrollo Social del Gobierno del Distrito Federal (SEDESO),"Activo fijo
 Capital de trabajo y otros",Subsidio,"Otorga apoyo económico a proyectos presentados por Organizaciones de la Sociedad Civil encaminados a brindar servicios de asistencia social. El apoyo puede destinarse a la compra de mobiliario y/o material necesario, así como al gasto corriente de las operaciones de la organización.","Dirección General del Instituto de Asistencia e Integración Social (IASIS)
 Domicilio: Xocongo No. 225, 3er. Piso, Col. Tránsito.",Programas,,para empresas sociales,para empresas sociales,2,0,0,0,0,0,1,0,0,1,1,1
D-AZC-IE-00,Programas,INDESOL,Programa de Coinversión Social,Secretaría de Desarrollo Social (SEDESOL),"Activo fijo
 Capital de trabajo y otros
 Gasto corriente",Subsidio,Otorga apoyo económico a proyectos que busquen mejorar las condiciones de vida de la población en situación de vulnerabilidad social y exclusión.,"(01 55) 5554 0390,
 ext. 68133, 68137, 68141,
 68338, 68339, 68370 y 68372
 Horario de atención
 9:00 AM a 5:00 PM
 Página electrónica
 www.indesol.gob.mx
 Dirección
 Calle 2.a Cerrada de Belisario
 Domínguez núm. 40,
 Col. Del Carmen Coyoacán,
 Del. Coyoacán, CP 04100, México, DF",Programas,,para empresas sociales,para empresas sociales,2,0,0,0,0,0,1,0,0,0,1,1
F-CMR-AR-00,Programas,Programa para la promoción internacional de artistas visuales mexicanos,,Consejo Nacional para la Cultura y las Artes (CONACULTA),Comercialización,Subsidio,"Otorga apoyo económico para apoyar la comercialización de las galerías nacionales de arte. El apoyo puede ser utilizado en: renta de stand, emabalaje y envío de obra, seguro de obra, entre otros.","teléfono: 4155 0730, extensiones 7057 y 7039
 correo electrónico: sdlimon@conaculta.gob.mx",Programas,,para empresas culturales,para empresas culturales,3,0,0,0,0,1,0,0,0,1,1,1
D-CUH-TC-00,Programas,Programa Nacional de Fomento y Estímulo a las Industrias Creativas y a Empresas Culturales,,"Conaculta
 Fonca
 Nafinsa
 INADEM",Garantía para crédito,Crédito,Canaliza al emprendedor o empresa cultural al programa de garantías de Nafinsa. La garantía permite al emprendedor o empresa solicitar un crédito de hasta $4 millones de pesos en un banco comercial.,"(01) 800-2000-215, exts. 55610, 55611, 55612, 55613, 55614, 55615, 55616, 55617 y 55629 
 correo electrónico: info@nafin.gob.mx",Programas,,para empresas culturales,para empresas culturales,3,0,0,0,1,1,1,1,0,0,1,1
D-GMA-NE-00,Programas,Programa México en Escena (Apoyo a Grupos Artísticos Profesionales de Artes Escénicas),,CONACULTA-FONCA,Beca,Subsidio,Otorga apoyo económico a artistas escénicos con el propósito de fomentar la continuidad a mediano y largo plazo de proyectos con calidad.,http://fonca.conaculta.gob.mx/programa/programa-de-apoyo-a-grupos-artisticos-profesionales-de-artes-escenicas-mexico-en-escena/,Programas,,para empresas culturales,para empresas culturales,3,0,0,0,0,1,0,0,0,1,1,1
D-GMA-VE-00,Programas,Programa de Residencias Artísticas,,CONACULTA-FONCA,Otro - Intercambio,Otro,"Ofrece a los artistas un espacio para realizar estancias cortas (cuatro meses máximo) en otros países, a fin de desarrollar un proyecto artístico y enriquecer su experiencia profesional en un ámbito cultural diferente al propio.",http://fonca.conaculta.gob.mx/programa/programas-de-residencia-artistica/,Programas,,para empresas culturales,para empresas culturales,3,0,0,0,0,1,0,0,1,1,0,0
F-INA-FI-00,Programas,Sistema Nacional de Creadores de Arte,,CONACULTA-FONCA,Beca,Subsidio,Otorga apoyo económico para que los artistas cuenten con las condiciones adecuadas para desarrollar sus creaciones. El monto de apoyo va de siete a veinte salarios mínimos.,http://fonca.conaculta.gob.mx/programa/sistema-nacional-de-creadores-de-arte/,Programas,,para empresas culturales,para empresas culturales,3,0,0,0,0,1,0,0,0,0,1,1
P-ICO-ET-00,Programas,Programa de Artes Aplicadas,,CONACULTA-FONCA,Beca,Subsidio,"Otorga apoyo económico para apoyar a estudiantes en Artes Aplicadas a realizar una estancia de 10 meses en l'Ecole Nationale Supérieure des Arts Décoratifs (ENSAD) en Paris, Francia.","teléfono (55) 4155 0730 extensiones 7060 y 7068 
 correo electrónico: jabarca@conaculta.gob.mx o zbotello@conaculta.gob.mx",Programas,,para empresas culturales,para empresas culturales,3,0,0,0,0,1,0,0,1,1,0,0
P-ITE-IF-00,Programas,Programa de Fomento a Proyectos y Coinversiones Culturales,,CONACULTA-FONCA,"Activo fijo
 Capital de trabajo y otros
 Gasto corriente
 Capital","Subsidio
 Capital","Brinda apoyo en dos modalidades financieras -fomento y coinversión- a las iniciativas presentadas por creadores, intérpretes, investigadores, promotores y educadores para la realización de proyectos integrales que contemplen una salida al público en un plazo máximo de 12 meses.","teléfono: (01 55) 41 55 07 30, extensiones 7010 y 7011
 correo electrónico: rmondragonl@conaculta.gob.mx
 
 http://fonca.conaculta.gob.mx/convocatorias/abiertas/",Programas,,para empresas culturales,para empresas culturales,3,0,0,0,0,1,0,0,0,1,1,1
D-MGC-MM-00,Programas,Programa de Creadores Escénicos,,CONACULTA-FONCA,Beca,Subsidio,"Otorga apoyo económico a artistas escénicos que buscan profesinalización, promoción y actualización curricular.","teléfono: (01 55) 4155 0730, extensiones 7084 y 7056
 correo electrónico: aygarcia@conaculta.gob.mx",Programas,,para empresas culturales,para empresas culturales,3,0,0,0,0,1,0,0,0,1,1,1
D-MHI-CN-00,Programas,Programa de Jóvenes Creadores,,CONACULTA-FONCA,"Asesoría/Capacitación
 Beca
 Vinculación",Subsidio,"Otorga becas económicas, brinda tutorías con artistas reconocidos y organiza encuentros de jóvenes creadores.","teléfono: (55) 4155 0730, extensiones 7040, 7039 y 7057
 correo electrónico: amandrade@conaculta.gob.mx o arodriguezm@conaculta.gob.mx",Programas,,para empresas culturales,para empresas culturales,3,0,0,0,0,1,0,0,0,1,1,1
D-MHI-ME-00,Programas,Programa de Becas para Estudios en el Extranjero,,CONACULTA-FONCA-CONACYT,Beca,Subsidio,"Otorga apoyo económico a estudiantes, creadores e investigadores mexicanos en el campo de las artes y de la cultura para que puedan realizar estudios de posgrado en instituciones extranjeras.","teléfono (55) 41 55 07 30 extensiones 7023 y 7068
 correo electrónico: kolvera@conaculta.gob.mx o scarranza@conaculta.gob.mx",Programas,,para empresas culturales,para empresas culturales,3,0,0,0,0,1,0,0,1,1,0,0
F-NAF-PF-00,Programas,Imaginación en Movimiento,,Secretaría de Cultura del Distrito Federal,Asesoría/Capacitación,Capacitación,Brinda capacitación a empresas culturales con el fin de consolidar su sustentabilidad.,"Secretaría de Cultura de la Ciudad de México
 
 Av. de la Paz 26, Chimalistac, Álvaro Obregón, México 01070.
 Tel. 17 19 3000
 scg_cultura@df.gob.mx // gestion.cultura@outlook.com",Programas,,para empresas culturales,para empresas culturales,3,0,0,0,0,1,0,0,0,0,1,1
F-STR-CL-00,Otros programas de interés,Talleres de Vinculación Empresarial,,Delegación Álvaro Obregón,Asesoría/Capacitación,Capacitación,"Imparte talleres de temas variados que fortalecen las habilidades del emprendedor (contabilidad, finanzas, mercadotecnia, etc.).","José Matías Rodríguez/ Coordinador de Fomento Cooperativo y al Empleo
 5276 6871",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,1,1,1,1,0,0,0,1,1,0,0
E-SDC-EM-00,Otros programas de interés,Incubadora de Alto Impacto Angel Ventures México,,Angel Ventures México,"Asesoría/Capacitación
 Consultoría
 Vinculación","Capacitación
 Servicio",Incubación de empresas de alto impacto bajo metodología certificada. El ciclo de incubación tiene una duración de 22 semanas y brinda asesoría en diferentes temas de relevancia para las empresas incubadas.,"5552553891
 NOMARA PARRA
 GERENTE DE COMUNICACIÓN
 INCUBADORA DE ALTO IMPACTO
 www.angelventuresmexico.com
 Incubadora@angelventuresmexico.com
 Angel Ventures México, S.A. de C.V.
 Horacio 340, interior 4A|Colonia Polanco|11560|México, D.F.|",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,0,0,0,0,1,1,1,1,1,0,0
F-SEP-BM-00,Otros programas de interés,Centro de Incubadoción de Empresas Azcapotzalco,,Delegación Azcapotzalco,Asesoría/Capacitación,Capacitación,Proceso de incubación de empresas que brinda asesoría especializada para que los emprendedores concluyan satisfactoriamente su plan de negocios.,"JUD Fomento económico y apoyo a jóvenes emprendedores.
 5354 9994 ext. 1306
 decalvilloreyes@hotmail.com",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,0,1,1,1,0,0,0,1,1,0,0
E-STF-BJ-05,Otros programas de interés,Sistema de Apertura Rápida de Empresas (SARE),,Comisión Federal de Mejora Regulatoria (COFEMER),Trámites,Contratación de Servicio,Impulsa al emprendedor a concretar su proyecto mediante la simplificación de los trámites involucrados en la apertura de su empresa.,"Nombre: Gabriela Montaño García 
 Cargo: Coordinadora de Estados y Municipios 
 Teléfono: 56299500, ext.22664 
 Correo electrónico: gabriela.montano@cofemer.gob.mx",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,1,0,1,1,1,1,1,1,0,0,0
E-STF-AF-00,Otros programas de interés,Talleres de Capacitación,,Delegación Cuauhtémoc,Asesoría/Capacitación,Capacitación,Imparte cursos de capacitación al público interesado en adquirir y reforzar habilidades emprendedoras.,"Director de Desarrollo Económico y Fomento Económico
 24523111 
 jpadilla91@hotmail.com",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,1,1,1,1,0,0,0,1,1,0,0
P-ISF-AL-00,Otros programas de interés,Incubadora de Empresas,,Delegación Gustavo A. Madero,Asesoría/Capacitación,Capacitación,Proceso de incubación de empresas para emprendedores de mediana tecnología que buscan iniciar su negocio.,"Delegación Gustavo A. Madero
 Desarrollo Económico
 5118 2800",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,0,0,1,1,1,1,1,1,1,0,0
P-ULN-UL-00,Otros programas de interés,Centro de Vinculación Empresarial,,Delegación Gustavo A. Madero,Asesoría/Capacitación,Capacitación,"Imparte cursos de emprendimiento y administración (cómo promover tu negocio, cómo hacer exitoso tu negocio, asesoría, cambio de imagen, plan de negocios). Los cursos son impartidos por Nafin, personal de la delegación y empresarios que ofrecen cursos gratuitos.","Delegación Gustavo A. Madero
 Desarrollo Económico
 5118 2800",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,1,1,1,0,0,0,0,1,1,0,0
P-ULS-MJ-00,Otros programas de interés,"Creación, Fortalecimiento de Incubadoras de Empresas y Esquemas No Tradicionales de Incubación de la Red para Mover a México",Modalidad a) Creación de empresas tradicionales --> Rubro b) Insumos para la puesta en marcha de negocios tradicionales,Instituto Nacional del Emprendedor (INADEM),"Activo fijo
 Asesoría/Capacitación
 Trámites",Subsidio,"Otorga apoyo económico a emprendedores para que obtengan conocimientos, habilidades, acompañamiento empresarial, así como para la compra de equipo, mobiliario, inventario o trámites de inicio de su negocio.","Lic. Rafael Agustín Díaz Arrieta
 Av. Insurgentes Sur 1940, piso 7
 Col. Florida, México, D.F.
 Tel. 52296100 Ext. 32137
 e-mail: rafael.diaz@economia.gob.mx",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,0,0,1,1,1,1,0,1,1,0,0
D-XOC-IM-00,Otros programas de interés,Conocimiento Evaluación y Certificación del Talento A.C. (CONECTA) D.F.,,Incubadora CONECTA D.F.,"Asesoría/Capacitación
 Consultoría
 Vinculación","Capacitación
 Servicio",Conecta D.F. tiene capacidades de incubadfora y de centro de desarrollo de negocios. Cuenta con programas de consultoría para cada etapa de vida de las empresas.,"(55) 55362483
 www.redconecta.com.mx
 administración@redconecta.com.mx
 Torres Adalid 1014-403 Colonia del Valle C.P. 03100 Delegación Benito Juárez México, D.F.",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,0,0,1,1,1,1,1,1,1,1,1
F-CME-AE-00,Otros programas de interés,Centro de Consultoría e Innovación Empresarial y Financiera (CIEF),,"Instituto Tecnológico y de Estudios Superiores de Monterrey, Campus Ciudad de México","Asesoría/Capacitación
 Consultoría","Capacitación
 Servicio","A través de un modelo dinámico y rápido, la incubadora apoya a emprendedors y empresas de reciente formación a consolidar sus operaciones a través del diseño y validación del modelo de negocio, plan de implementación y prospección a corto y mediano plazo.","(55) 5483 2020 exts. 1313 o 2364
 http://aplicaciones.ccm.itesm.mx/cief/
 sangelica.rodriguez@itesm.mx
 ana.rivas@itesm.mx
 Calle del Puente no. 222
 Col. Ejidos de Huipulco
 Del. Tlalpan. México, D.F",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,0,0,1,1,1,1,1,1,1,0,0
P-E&Y-IY-00,Otros programas de interés,Apoyo a la Mujer Microempresaria,,Delegación Magdalena Contreras,Asesoría/Capacitación,Capacitación,Ofrece cursos y asesorías dirigidos a apoyar a la mujer emprendedora para iniciar o mejorar su negocio.,"Alberto Carmona/ JUD Inversión Empresarial
 albertocarmonacortes@gmail.com",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,0,1,1,0,0,0,0,1,1,0,0
F-FON-FA-00,Otros programas de interés,Talleres Canaco/Coparmex,,Delegación Miguel Hidalgo,Asesoría/Capacitación,Capacitación,"Es un taller que busca impulsar a los jóvenes a iniciar su negocio. Si los jóvenes deciden iniciar el proceso, la delegación los vincula con la Universidad La Salle y el IPN para que inicien un plan de negocios.","Hugo García
 5276 6200 Ext. 2025",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,1,0,1,1,1,1,0,1,0,0,0
F-PFP-LA-00,Otros programas de interés,Mujeres Emprendedoras,,Delegación Miguel Hidalgo,"Asesoría/Capacitación
 Subsidio","Capacitación
 Subsidio",Ofrece asesoría y apoyo económico a mujeres que deseen inciar una actividad económica sin tener que abandonar sus hogares.,"Patricia Bernal
 5276 6200
 
 http://www.miguelhidalgo.gob.mx/sitio2013/wp-content/uploads/2013/07/mujeres-emprendedoras1.jpg",Otros programas de interés,,Diseñar o mejorar mi plan de negocios.,Diseñar o mejorar mi plan de negocios.,20,0,1,0,0,0,0,0,1,1,0,0
